wavelength,B4,B5,B6,B7
715,,0.10078444747612551,0.9843539703903095,
716,,0.07520463847203274,0.9892328398384925,
717,,0.04655525238744885,0.9917563930013458,
718,,0.03376534788540246,0.993943472409152,
719,,0.027455661664392905,0.995457604306864,
720,,0.024897680763983628,0.996971736204576,
721,,0.026091405184174625,0.9976446837146703,
722,,0.02762619372442019,0.9979811574697174,
723,,0.03120736698499318,0.9986541049798116,
724,,0.03649386084583902,0.9989905787348587,
725,,0.040757162346521145,0.9994952893674294,
726,,0.044849931787175994,1.0,
727,,0.05235334242837654,0.9996635262449529,
728,,0.0562755798090041,0.9994952893674294,
729,,0.05866302864938608,0.9988223418573351,
730,,0.05985675306957708,0.9979811574697173,
731,,0.06105047748976808,0.9952893674293404,
732,,0.06087994542974079,0.9927658142664871,
733,,0.059345156889495224,0.9904104979811574,
734,,0.05661664392905866,0.9880551816958276,
735,,0.05337653478854024,0.9836810228802152,
736,,0.048942701227830836,0.9789703903095557,
737,,0.04553206002728514,0.9747644683714669,
738,,0.04280354706684857,0.9700538358008075,
739,,0.04041609822646658,0.9670255720053834,
740,,0.03836971350613916,0.9631561238223417,
741,,0.035982264665757165,0.957099596231494,
742,,0.03291268758526603,0.952893674293405,
743,,0.030695770804911322,0.9476783310901749,
744,,0.02881991814461119,0.9421265141318979,
745,,0.027285129604365625,0.9375841184387618,
746,,0.02626193724420191,0.9323687752355316,
747,,0.0252387448840382,0.927321668909825,
748,,0.022851296043656204,0.922779273216689,
749,,0.019440654843110507,0.9163862718707941,
750,,0.016882673942701227,0.9120121130551817,
751,,0.01159618008185539,0.90814266487214,
752,,0.006139154160982266,0.9030955585464334,
753,,0.0,0.8977119784656797,
754,,0.0,0.8956931359353971,
755,,,0.892664872139973,
756,,,0.8901413189771198,
757,,,0.8884589502018844,
758,,,0.8877860026917901,
759,,,0.8874495289367428,
760,,,0.8867765814266486,
761,,,0.886271870794078,
762,,,0.8864401076716015,
763,,,0.8867765814266486,
764,,,0.887449528936743,
765,,,0.8877860026917901,
766,,,0.887449528936743,
767,,,0.8871130551816957,
768,,,0.887449528936743,
769,,,0.8876177658142665,
770,,,0.887449528936743,
771,,,0.8876177658142664,
772,,,0.8862718707940781,
773,,,0.8850942126514132,
774,,,0.8840847913862719,
775,,,0.881393001345895,
776,,,0.8785329744279945,
777,,,0.8756729475100943,
778,,,0.8702893674293407,
779,,,0.8655787348586811,
780,,,0.8580080753701212,
781,,,0.8509421265141318,
782,,,0.8388290713324361,
783,,,0.8201547779273216,
784,,,0.7976110363391654,
785,,,0.7671601615074025,
786,,,0.7425975773889636,0.0
787,,,0.7188761776581426,0.0
788,,,0.6838829071332435,0.0
789,,,0.6483849259757738,0.0
790,,,0.6207940780619112,0.0006735140596059944
791,,,0.5901749663526246,0.00121232530729079
792,,,0.5509757738896366,0.00242465061458158
793,,,0.5151413189771198,0.003434921703990571
794,,,0.4720726783310902,0.004647247011281361
795,,,0.43405114401076716,0.005388112476847955
796,,,0.39602960969044415,0.006903519110961443
797,,,0.37230820995962316,0.01077622495369591
798,,,0.32957604306864063,0.014480552281528877
799,,,0.3033310901749664,0.01902677218386934
800,,,0.28516150740242263,0.026267048324633786
801,,,0.2664872139973082,0.07324465398215188
802,,,0.23956931359353972,0.10574170735814112
803,,,0.22224091520861375,0.13857551776393337
804,,,0.20844549125168238,0.17342987034854354
805,,,0.18808882907133243,0.1885839366896784
806,,,0.1695827725437416,0.25711399225458836
807,,,0.155114401076716,0.2987034854352585
808,,,0.1426648721399731,0.34770163327159465
809,,,0.1325706594885599,0.3640343492170399
810,,,0.12331763122476448,0.3837346354605152
811,,,0.11204576043068641,0.42178817982825395
812,,,0.10312920592193808,0.48290958073749796
813,,,0.0955585464333782,0.5150698770836842
814,,,0.08950201884253028,0.5460515238255599
815,,,0.08310901749663525,0.5905034517595555
816,,,0.07907133243607,0.6120559016669473
817,,,0.07385598923283984,0.6359656507829601
818,,,0.07082772543741588,0.6666105404950329
819,,,0.06813593539703904,0.7075265196160971
820,,,0.0635935397039031,0.7258797777403604
821,,,0.06090174966352624,0.7593871022057586
822,,,0.05736877523553163,0.7962619969691869
823,,,0.0528263795423957,0.8200033675702981
824,,,0.049293405114401084,0.8536790705505979
825,,,0.04643337819650068,0.872032328674861
826,,,0.04441453566621804,0.8930796430375484
827,,,0.04071332436069986,0.8929112645226471
828,,,0.03886271870794078,0.9158107425492508
829,,,0.0370121130551817,0.9277656171072572
830,,,0.034825033647375506,0.9334904866139082
831,,,0.033479138627187086,0.9366896783970365
832,,,0.03263795423956931,0.9390469776056576
833,,,0.030787348586810228,0.94157265532918
834,,,0.029609690444145357,0.9434248189930965
835,,,0.02759084791386272,0.9440983330527024
836,,,0.02456258411843876,0.945950496716619
837,,,0.022039030955585463,0.9471291463209296
838,,,0.020524899057873483,0.948981309984846
839,,,0.019851951547779276,0.9499915810742551
840,,,0.018169582772543744,0.9511702306785655
841,,,0.016823687752355317,0.952012123253073
842,,,0.01530955585464334,0.9525172587977774
843,,,0.013627187079407806,0.953359151372285
844,,,0.011944818304172275,0.9555480720660045
845,,,0.004710632570659489,0.9567267216703149
846,,,0.003835800807537012,0.9580737497895269
847,,,0.0033647375504710633,0.9587472638491329
848,,,0.0013458950201884253,0.9599259134534435
849,,,0.0015141318977119785,0.9611045630577539
850,,,0.0005047106325706595,0.9641353763259809
851,,,0.0,0.9661559185047988
852,,,0.0,0.9700286243475332
853,,,,0.9727226805859572
854,,,,0.9742380872200708
855,,,,0.9765953864286919
856,,,,0.9797945782118203
857,,,,0.9826570129651457
858,,,,0.9863613402929787
859,,,,0.9890553965314028
860,,,,0.9922545883145312
861,,,,0.9954537800976596
862,,,,0.9959589156423642
863,,,,0.9973059437615761
864,,,,0.9991581074254926
865,,,,0.999663242970197
866,,,,0.999663242970197
867,,,,1.0
868,,,,0.9991581074254926
869,,,,0.9981478363360836
870,,,,0.9968008082168717
871,,,,0.9954537800976596
872,,,,0.9939383734635461
873,,,,0.9920862097996298
874,,,,0.9895605320761072
875,,,,0.9863613402929787
876,,,,0.9848459336588651
877,,,,0.982488634450244
878,,,,0.9777740360330022
879,,,,0.9735645731604649
880,,,,0.9698602458326319
881,,,,0.9676713251389124
882,,,,0.9641353763259809
883,,,,0.9621148341471629
884,,,,0.9595891564236404
885,,,,0.9585788853342314
886,,,,0.9575686142448223
887,,,,0.9575686142448223
888,,,,0.956053207610709
889,,,,0.9542010439467925
890,,,,0.9542010439467925
891,,,,0.954032665431891
892,,,,0.9531907728573834
893,,,,0.9525172587977775
894,,,,0.9511702306785654
895,,,,0.9498232025593536
896,,,,0.9489813099848461
897,,,,0.9478026603805355
898,,,,0.949318067014649
899,,,,0.948981309984846
900,,,,0.9488129314699444
901,,,,0.9471291463209297
902,,,,0.9454453611719144
903,,,,0.9437615760228995
904,,,,0.9429196834483919
905,,,,0.941909412358983
906,,,,0.9410675197844754
907,,,,0.9395521131503621
908,,,,0.9370264354268395
909,,,,0.93483751473312
910,,,,0.9329853510692038
911,,,,0.9302912948307798
912,,,,0.9274288600774543
913,,,,0.9259134534433409
914,,,,0.9237245327496214
915,,,,0.9208620979962956
916,,,,0.9176629062131673
917,,,,0.9144637144300389
918,,,,0.9114329011618119
919,,,,0.9090756019531909
920,,,,0.9062131671998653
921,,,,0.9026772183869339
922,,,,0.8989728910591008
923,,,,0.8940899141269576
924,,,,0.887859909075602
925,,,,0.8821350395689512
926,,,,0.8782623337262166
927,,,,0.8728742212493689
928,,,,0.8674861087725206
929,,,,0.8612561037211653
930,,,,0.8563731267890217
931,,,,0.8511533928270753
932,,,,0.846607172924735
933,,,,0.8403771678733795
934,,,,0.834147162822024
935,,,,0.8294325644047819
936,,,,0.824381208957737
937,,,,0.8184879609361846
938,,,,0.8130998484593366
939,,,,0.8087220070718977
940,,,,0.8016501094460348
941,,,,0.7965987539989898
942,,,,0.7864960431049
943,,,,0.7799292810237414
944,,,,0.7736992759723862
945,,,,0.7651119717124095
