wavelength,Oa01,Oa02,Oa03,Oa04,Oa05,Oa06,Oa07,Oa08,Oa09,Oa10,Oa11,Oa12,Oa13,Oa14,Oa15,Oa16,Oa17,Oa18,Oa19,Oa20,Oa21
408.1371765,,0.9400243759,,,,,,,,,,,,,,,,,,,
408.1723633,0.03103614599,,,,,,,,,,,,,,,,,,,,
408.2314453,,0.9492512941,,,,,,,,,,,,,,,,,,,
408.2904053,0.02051961049,,,,,,,,,,,,,,,,,,,,
408.3256836,,0.9569131136,,,,,,,,,,,,,,,,,,,
408.4083557,0.01324916538,,,,,,,,,,,,,,,,,,,,
408.4189453,,0.9633938074,,,,,,,,,,,,,,,,,,,
408.5124512,,0.9688813686,,,,,,,,,,,,,,,,,,,
408.5266113,0.008357194252,,,,,,,,,,,,,,,,,,,,
408.60672,,0.9734153152,,,,,,,,,,,,,,,,,,,
408.644928,0.005151258782,,,,,,,,,,,,,,,,,,,,
408.7010193,,0.9769456983,,,,,,,,,,,,,,,,,,,
408.7631836,0.003103634575,,,,,,,,,,,,,,,,,,,,
408.794281,,0.9794180989,,,,,,,,,,,,,,,,,,,
408.8816223,0.001828313805,,,,,,,,,,,,,,,,,,,,
408.8877563,,0.9808441997,,,,,,,,,,,,,,,,,,,
408.9821472,,0.9813293815,,,,,,,,,,,,,,,,,,,
408.9999695,0.001053346437,,,,,,,,,,,,,,,,,,,,
409.0764465,,0.9810999632,,,,,,,,,,,,,,,,,,,
409.1181641,0.0005936645321,,,,,,,,,,,,,,,,,,,,
409.1695557,,0.9804634452,,,,,,,,,,,,,,,,,,,
409.2364197,0.000327385671,,,,,,,,,,,,,,,,,,,,
409.2631226,,0.9797749519,,,,,,,,,,,,,,,,,,,
409.3545837,0.0001766938221,,,,,,,,,,,,,,,,,,,,
409.3574219,,0.9793586135,,,,,,,,,,,,,,,,,,,
409.4519043,,0.979457736,,,,,,,,,,,,,,,,,,,
409.4727173,9.334957576e-05,,,,,,,,,,,,,,,,,,,,
