wavelength,B4,B5,B6,B7
515,0.8183373246664386,0.0,0.0,0.0
516,0.8308244953814573,0.0,0.0,0.0
517,0.8482723229558671,0.0,0.0,0.0
518,0.865378036264112,0.0,0.0,0.0
519,0.8747861785836468,0.0,0.0,0.0
520,0.8896681491618199,0.0,0.0,0.0
521,0.9028395484091686,0.0,0.0,0.0
522,0.9158398905234347,0.0,0.0,0.0
523,0.9269586041737939,0.0,0.0,0.0
524,0.9356825179609989,0.0,0.0,0.0
525,0.9445774888812863,0.0,0.0,0.0
526,0.9502223742730072,0.0,0.0,0.0
527,0.9550119739993157,0.0,0.0,0.0
528,0.9592884023263769,0.0,0.0,0.0
529,0.9637358877865208,0.0,0.0,0.0
530,0.9676702018474169,0.0,0.0,0.0
531,0.9709202873759836,0.0,0.0,0.0
532,0.9734861443722204,0.0,0.0,0.0
533,0.9745124871707149,0.0,0.0,0.0
534,0.9763941156346219,0.0,0.0,0.0
535,0.9779336298323641,0.0,0.0,0.0
536,0.9781046869654464,0.0,0.0,0.0
537,0.979473144030106,0.0,0.0,0.0
538,0.9804994868286008,0.0,0.0,0.0
539,0.9828942866917552,0.0,0.0,0.0
540,0.9837495723571672,0.0,0.0,0.0
541,0.9851180294218267,0.0,0.0,0.0
542,0.986657543619569,0.0,0.0,0.0
543,0.9887102292165583,0.0,0.0,0.0
544,0.9892234006158055,0.0,0.0,0.0
545,0.9904208005473828,0.0,0.0,0.0
546,0.9919603147451247,0.0,0.0,0.0
547,0.9934998289428669,0.0,0.0,0.0
548,0.9943551146082791,0.0,0.0,0.0
549,0.9957235716729387,0.0,0.0,0.0
550,0.996236743072186,0.0,0.0,0.0
551,0.9965788573383509,0.0,0.0,0.0
552,0.9969209716045158,0.0005115089514066496,0.0,0.0
553,0.99931577146767,0.0017902813299232737,0.0,0.0
554,1.0,0.0028132992327365726,0.0,0.0
555,0.9994868286007526,0.005115089514066496,0.0,0.0
556,0.9984604858022579,0.008695652173913042,0.0,0.0
557,0.998460485802258,0.010230179028132991,0.0,0.0
558,0.9996578857338352,0.010230179028132991,0.0,0.0
559,0.9979473144030105,0.010230179028132991,0.0,0.0
560,0.9970920287375985,0.010230179028132991,0.0,0.0
561,0.9938419432090317,0.010230179028132991,0.0,0.0
562,0.9911050290797124,0.010230179028132991,0.0,0.0
563,0.9880260006842285,0.010230179028132991,0.0,0.0
564,0.9846048580225796,0.010230179028132991,0.0,0.0
565,0.9801573725624357,0.010230179028132991,0.0,0.0
566,0.9753677728361273,0.010230179028132991,0.0,0.0
567,0.9692097160451589,0.010230179028132991,0.0,0.0
568,0.963906944919603,0.010485933503836318,0.0,0.0
569,0.9594594594594593,0.01125319693094629,0.0,0.0
570,0.9546698597331508,0.012276214833759591,0.0,0.0
571,0.9503934314060895,0.012276214833759591,0.0,0.0
572,0.945261717413616,0.012276214833759591,0.0,0.0
573,0.9418405747519669,0.009820971867007674,0.0,0.0
574,0.9365378036264113,0.009820971867007674,0.0,0.0
575,0.9326034895655148,0.009616368286445014,0.0,0.0
576,0.9302086897023605,0.009616368286445014,0.0,0.0
577,0.9296955183031133,0.009207161125319692,0.0,0.0
578,0.9291823469038659,0.010571184995737426,0.0,0.0
579,0.9269586041737942,0.011935208866155157,0.0,0.0
580,0.9276428327061238,0.013128729752770673,0.0,0.0
581,0.9233664043790626,0.015345268542199487,0.0,0.0
582,0.9184057475196714,0.02114236999147485,0.0,0.0
583,0.9136161477933629,0.024552429667519186,0.0,0.0
584,0.907971262401642,0.03034953111679455,0.0,0.0
585,0.8997605200136845,0.03716965046888321,0.0,0.0
586,0.8898392062949024,0.04518329070758738,0.0,0.0
587,0.8732466643859049,0.05592497868712703,0.0,0.0
588,0.8684570646595963,0.0627450980392157,0.0,0.0
589,0.8496407800205269,0.07229326513213981,0.0,0.0
590,0.8369825521724256,0.08456947996589942,0.0,0.0
591,0.8214163530619225,0.0927536231884058,0.0,0.0
592,0.8044816968867601,0.10775788576300087,0.0,0.0
593,0.7789941840574751,0.12412617220801365,0.0,0.0
594,0.7541908997605201,0.14373401534526858,0.0,0.0
595,0.7227163872733492,0.15788576300085252,0.0,0.0
596,0.7037290455011973,0.1754475703324808,0.0,0.0
597,0.6797810468696545,0.19812446717817558,0.0,0.0
598,0.6481354772494013,0.21636828644501277,0.0,0.0
599,0.6117003079028395,0.2455242966751918,0.0,0.0
600,0.5791994526171741,0.27672634271099744,0.0,0.0
601,0.5336982552172426,0.31099744245524297,0.0,0.0
602,0.5061580567909681,0.356692242114237,0.0,0.0
603,0.4700650017105713,0.4046035805626598,0.0,0.0
604,0.40574751967157024,0.459164535379369,0.0,0.0
605,0.36862812179267873,0.5130434782608696,0.0,0.0
606,0.32654806705439615,0.5474850809889173,0.0,0.0
607,0.3014026684912761,0.5793691389599317,0.0,0.0
608,0.26257269928156,0.635464620630861,0.0,0.0
609,0.23024290112897708,0.6728047740835464,0.0,0.0
610,0.19414984604858024,0.7145780051150895,0.0,0.0
611,0.17328087581252136,0.7459505541346972,0.0,0.0
612,0.1495039343140609,0.7679454390451832,0.0,0.0
613,0.132056106739651,0.7924978687127023,0.0,0.0
614,0.12281902155319878,0.8170502983802217,0.0,0.0
615,0.11170030790283955,0.8376811594202899,0.0,0.0
616,0.10314745124871706,0.8557544757033249,0.0,0.0
617,0.0959630516592542,0.877237851662404,0.0,0.0
618,0.08741019500513171,0.8895140664961637,0.0,0.0
619,0.07988368114950392,0.9041773231031544,0.0,0.0
620,0.07543619568936023,0.9145780051150896,0.0,0.0
621,0.06996236743072186,0.9249786871270248,0.0,0.0
622,0.06585699623674307,0.9365728900255755,0.0,0.0
623,0.06260691070817653,0.9495311167945437,0.0,0.0
624,0.05884365378036263,0.9566922421142371,0.0,0.0
625,0.05576462538487855,0.9662404092071611,0.0,0.0
626,0.05251453985631201,0.9706734867860188,0.0,0.0
627,0.04977762572699282,0.9744245524296675,0.0,0.0
628,0.046356483065343825,0.9776641091219096,0.0,0.0
629,0.04293534040369483,0.9820971867007672,0.0,0.0
630,0.040198426274375636,0.9856777493606137,0.0,0.0
631,0.03677728361272665,0.9882352941176471,0.0,0.0
632,0.034724598015737254,0.9902813299232734,0.0,0.0
633,0.03250085528566541,0.9923273657289003,0.0,0.0
634,0.031303455354088267,0.9947144075021311,0.0,0.0
635,0.02856654122476907,0.9965899403239558,0.0,0.0
636,0.026513855627779682,0.9976129582267691,0.0,0.0
637,0.024290112897707834,0.9986359761295823,0.0,0.0
638,0.02206637016763599,0.9991474850809889,0.0,0.0
639,0.020526855969893943,0.9991474850809888,0.0,0.0
640,0.020184741703729043,0.9993179880647911,0.0,0.0
641,0.01881628463906945,1.0,0.0,0.0
642,0.017276770441327405,1.0,0.0,0.0
643,0.015395141977420456,0.9986359761295823,0.0,0.0
644,0.014026684912760863,0.9982949701619779,0.0,0.0
645,0.012658227848101267,0.9986359761295821,0.0,0.0
646,0.011802942182689019,0.9959079283887468,0.0,0.0
647,0.01094765651727677,0.9945439045183291,0.0,0.0
648,0.009921313718782071,0.9938618925831201,0.0,0.0
649,0.009408142319534723,0.9924978687127024,0.0,0.0
650,0.008210742387957578,0.9877237851662404,0.0,0.0
651,0.007013342456380431,0.9814151747655584,0.0,0.0
652,0.006568593910366062,0.9780051150895142,0.0,0.0
653,0.004926445432774547,0.9764705882352941,0.0005059875189745319,0.0
654,0.003284296955183031,0.9734015345268543,0.0069151627593186035,0.0
655,0.002873759835785152,0.9689684569479965,0.009107775341541575,0.0
656,0.003335614095107766,0.9640238704177323,0.011300387923764546,0.0
657,0.003079028395484092,0.9582267689684569,0.01315567549333783,0.0
658,0.001539514197742046,0.9532821824381927,0.013493000505987519,0.0
659,0.0017105713308244953,0.9488491048593352,0.013661663012312362,0.0
660,0.0010263427984946972,0.9428815004262575,0.014167650531286892,0.0
661,0.0006842285323297981,0.9358908780903665,0.014336313037611738,0.0
662,0.0006842285323297981,0.9302642796248933,0.014842300556586271,0.0
663,0.0005131713992473486,0.9251491901108269,0.016866250632484397,0.0
664,0.0005131713992473486,0.919693094629156,0.017709563164108617,0.0
665,0.0,0.9147485080988916,0.018890200708382522,0.0
666,0.0,0.9069053708439896,0.019564850733681898,0.0
667,0.0,0.9016197783461211,0.02074548827795581,0.0
668,0.0,0.8956521739130435,0.022600775847529092,0.0
669,0.0,0.889684569479966,0.024287400910777537,0.0
670,0.0,0.8852514919011083,0.026480013493000505,0.0
671,0.0,0.8806479113384484,0.028335301062573787,0.0
672,0.0,0.8760443307757885,0.03103390116377129,0.0
673,0.0,0.8714407502131288,0.03474447630291786,0.0
674,0.0,0.8680306905370844,0.0391297014673638,0.0
675,0.0,0.864450127877238,0.04503288918873335,0.0
676,0.0,0.8629156010230179,0.050767414403778036,0.0
677,0.0,0.8608695652173913,0.05650193961882272,0.0
678,0.0,0.8589940323955668,0.06493506493506493,0.0
679,0.0,0.8578005115089513,0.0797773654916512,0.0
680,0.0,0.8576300085251493,0.09377635351661326,0.0
681,0.0,0.8576300085251493,0.11519649181986845,0.0
682,0.0,0.8571184995737425,0.13391803002192615,0.0
683,0.0,0.8543904518329072,0.15297689323663347,0.0
684,0.0,0.8523444160272804,0.17304773148928992,0.0
685,0.0,0.8509803921568627,0.19851576994434136,0.0
686,0.0,0.8506393861892583,0.2300556586270872,0.0
687,0.0,0.8494458653026428,0.2565356721200877,0.0
688,0.0,0.8463768115942029,0.28976218586608193,0.0
689,0.0,0.8414322250639387,0.32163939956147747,0.0
690,0.0,0.8373401534526853,0.3616124135604654,0.0
691,0.0,0.8313725490196079,0.38589981447124305,0.0
692,0.0,0.8216538789428816,0.41642772811603973,0.0
693,0.0,0.8127877237851661,0.4543767920391297,0.0
694,0.0,0.8022165387894288,0.48170011806375435,0.0
695,0.0,0.7807331628303497,0.5172879068982966,0.0
696,0.0,0.7508951406649615,0.5547309833024118,0.0
697,0.0,0.7299232736572889,0.577163096643616,0.0
698,0.0,0.6971867007672633,0.6093776353516613,0.0
699,0.0,0.6499573742540494,0.6420981615786809,0.0
700,0.0,0.5991474850809889,0.6663855624894585,0.0
701,0.0,0.472463768115942,0.7023106763366502,0.0
702,0.0,0.42557544757033244,0.7257547647158036,0.0
703,0.0,0.39948849104859335,0.75139146567718,0.0
704,0.0,0.36982097186700763,0.7792207792207793,0.0
705,0.0,0.34509803921568627,0.8033395176252318,0.0
706,0.0,0.31014492753623185,0.819193793219767,0.0
707,0.0,0.2876385336743392,0.8350480688143026,0.0
708,0.0,0.25404944586530265,0.8557935570922584,0.0
709,0.0,0.22148337595907927,0.8735031202563668,0.0
710,0.0,0.1962489343563512,0.8942486085343228,0.0
711,0.0,0.16385336743393009,0.917861359419801,0.0
712,0.0,0.13895993179880647,0.930848372406814,0.0
713,0.0,0.1248081841432225,0.9413054477989541,0.0
714,0.0,0.11679454390451834,0.9487265980772474,0.0
715,0.0,0.10502983802216538,0.956653735874515,0.0
716,0.0,0.09923273657289002,0.965424186203407,0.0
717,0.0,0.09258312020460356,0.9735199865069994,0.0
718,0.0,0.08593350383631713,0.9787485242030696,0.0
719,0.0,0.08132992327365729,0.9853263619497387,0.0
720,0.0,0.07621483375959079,0.990048912126834,0.0
721,0.0,0.07178175618073315,0.9929161747343564,0.0
722,0.0,0.06751918158567775,0.9959520998482038,0.0
723,0.0,0.06325660699062233,0.9973013998988025,0.0
724,0.0,0.059164535379369144,0.9993253499747007,0.0
725,0.0,0.05592497868712702,1.0,0.0
726,0.0,0.05336743393009377,0.9994940124810254,0.0
727,0.0,0.05063938618925832,0.9993253499747005,0.0
728,0.0,0.0473998294970162,0.9996626749873504,0.0
729,0.0,0.0443307757885763,0.9989880249620509,0.0
730,0.0,0.04160272804774083,0.9979760499241017,0.0
731,0.0,0.03972719522591645,0.9971327373924775,0.0
732,0.0,0.03751065643648763,0.9934221622533309,0.0
733,0.0,0.035805626598465465,0.9913982121774328,0.0
734,0.0,0.03393009377664109,0.9878562995446112,0.0
735,0.0,0.031202046035805626,0.9816157868105918,0.0
736,0.0,0.028985507246376812,0.9782425366840951,0.0
737,0.0,0.0277919863597613,0.974025974025974,0.0
738,0.0,0.02608695652173913,0.9689660988362285,0.0
739,0.0,0.0247229326513214,0.9645808736717827,0.0
740,0.0,0.023358908780903666,0.9593523359757125,0.0
741,0.0,0.021483375959079284,0.9553044358239162,0.0
742,0.0,0.019948849104859334,0.9519311856974194,0.0
743,0.0,0.018755328218243817,0.947039973013999,0.0
744,0.0,0.017561807331628303,0.9431607353685275,0.0
745,0.0,0.016368286445012786,0.9387755102040816,0.0
746,0.0,0.014833759590792837,0.9357395850902344,0.0
747,0.0,0.013469735720375109,0.9328723224827121,0.0
748,0.0,0.011594202898550725,0.9288244223309157,0.0
749,0.0,0.010230179028132991,0.9256198347107438,0.0
750,0.0,0.009036658141517476,0.9227525721032215,0.00101010101010101
751,0.0,0.009207161125319692,0.9187046719514251,0.00202020202020202
752,0.0,0.007979539641943733,0.9148254343059538,0.003367003367003367
753,0.0,0.006547314578005115,0.9111148591668071,0.00404040404040404
754,0.0,0.0058823529411764705,0.9075729465339855,0.00303030303030303
755,0.0,0.003324808184143222,0.9047056839264631,0.010353535353535353
756,0.0,0.001278772378516624,0.9011637712936413,0.0
756,0.0,0.0,0.0,0.009090909090909089
757,0.0,0.0005115089514066496,0.898296508686119,0.0101010101010101
758,0.0,0.0,0.8962725586102209,0.011111111111111112
759,0.0,0.0,0.8935739585090233,0.0101010101010101
760,0.0,0.0,0.8925619834710743,0.010942760942760942
761,0.0,0.0,0.8908753584078258,0.013973063973063969
762,0.0,0.0,0.8902007083825265,0.017003367003367
763,0.0,0.0,0.8902007083825265,0.02003367003367003
764,0.0,0.0,0.8920559959520997,0.021885521885521883
765,0.0,0.0,0.8937426210153481,0.02205387205387205
766,0.0,0.0,0.8959352335975713,0.022222222222222223
767,0.0,0.0,0.8981278461797942,0.022390572390572388
768,0.0,0.0,0.9020070838252655,0.022390572390572388
769,0.0,0.0,0.9041996964074884,0.022390572390572388
770,0.0,0.0,0.9067296340023611,0.022390572390572388
771,0.0,0.0,0.9101028841288581,0.022390572390572388
772,0.0,0.0,0.9139821217743294,0.022390572390572388
773,0.0,0.0,0.9180300219261258,0.022558922558922553
774,0.0,0.0,0.9219092595715972,0.022558922558922553
775,0.0,0.0,0.9246078596727947,0.022558922558922553
776,0.0,0.0,0.9269691347613424,0.02272727272727272
777,0.0,0.0,0.9318603474447629,0.02272727272727272
778,0.0,0.0,0.93489627255861,0.02272727272727272
779,0.0,0.0,0.9370888851408329,0.02272727272727272
780,0.0,0.0,0.9374262101534828,0.02272727272727272
781,0.0,0.0,0.9337156350143362,0.022895622895622893
782,0.0,0.0,0.9330409849890369,0.023569023569023566
783,0.0,0.0,0.9239332096474953,0.02407407407407407
784,0.0,0.0,0.9175240344071512,0.024410774410774407
785,0.0,0.0,0.911283521673132,0.024915824915824912
786,0.0,0.0,0.8912126834204754,0.024915824915824912
787,0.0,0.0,0.8795749704840613,0.02508417508417508
788,0.0,0.0,0.8657446449654241,0.02525252525252525
789,0.0,0.0,0.8466857817507166,0.02626262626262626
790,0.0,0.0,0.8164951931185698,0.0265993265993266
791,0.0,0.0,0.8014842300556585,0.027272727272727268
792,0.0,0.0,0.770787653904537,0.028114478114478113
793,0.0,0.0,0.7373924776522178,0.028956228956228958
794,0.0,0.0,0.7115871141845168,0.030134680134680136
795,0.0,0.0,0.683083150615618,0.030976430976430977
796,0.0,0.0,0.6532298869961207,0.03265993265993265
797,0.0,0.0,0.6260752234778207,0.03501683501683501
798,0.0,0.0,0.5893067970990049,0.037542087542087536
799,0.0,0.0,0.5656940462135266,0.0638047138047138
800,0.0,0.0,0.5233597571259908,0.0542087542087542
801,0.0,0.0,0.4833867431270028,0.0606060606060606
802,0.0,0.0,0.4427390791027154,0.07693602693602693
803,0.0,0.0,0.41845167819193796,0.10993265993265992
804,0.0,0.0,0.3941642772811603,0.13939393939393938
805,0.0,0.0,0.36582897621858657,0.20404040404040405
806,0.0,0.0,0.3457581379659302,0.2228956228956229
807,0.0,0.0,0.31286894923258557,0.3276094276094276
808,0.0,0.0,0.2796424354865913,0.38518518518518513
809,0.0,0.0,0.2664867599932535,0.4037037037037036
810,0.0,0.0,0.22988699612076233,0.4434343434343434
811,0.0,0.0,0.2076235452858829,0.5444444444444444
812,0.0,0.0,0.19413054477989541,0.5861952861952862
813,0.0,0.0,0.1713611064260415,0.6223905723905723
814,0.0,0.0,0.15483218080620675,0.6538720538720537
815,0.0,0.0,0.1447124304267161,0.6941077441077441
816,0.0,0.0,0.13290605498397703,0.7405723905723904
817,0.0,0.0,0.12514757969303422,0.7582491582491581
818,0.0,0.0,0.1177264294147411,0.7691919191919191
819,0.0,0.0,0.11097992916174734,0.8045454545454545
820,0.0,0.0,0.10608871647832686,0.8409090909090908
821,0.0,0.0,0.1008601787822567,0.8457912457912458
822,0.0,0.0,0.09411367852926292,0.8530303030303031
823,0.0,0.0,0.08736717827626918,0.8831649831649832
824,0.0,0.0,0.08298195311182324,0.9089225589225589
825,0.0,0.0,0.07960870298532635,0.9186868686868686
826,0.0,0.0,0.07505481531455556,0.9308080808080808
827,0.0,0.0,0.07151290268173385,0.9407407407407405
828,0.0,0.0,0.06881430258053634,0.9491582491582491
829,0.0,0.0,0.06527238994771462,0.9540404040404039
830,0.0,0.0,0.06122448979591836,0.9590909090909091
831,0.0,0.0,0.05852588969472087,0.9654882154882153
832,0.0,0.0,0.05633327711249789,0.969191919191919
833,0.0,0.0,0.05346601450497554,0.9722222222222221
834,0.0,0.0,0.0502614268848035,0.9737373737373736
835,0.0,0.0,0.04705683926463146,0.9754208754208754
836,0.0,0.0,0.04553887670770788,0.9767676767676766
837,0.0,0.0,0.04452690166975881,0.9789562289562289
838,0.0,0.0,0.042165626581210994,0.9806397306397305
839,0.0,0.0,0.039298363973688646,0.9818181818181817
840,0.0,0.0,0.0376117389104402,0.983164983164983
841,0.0,0.0,0.03575645134086693,0.9851851851851852
842,0.0,0.0,0.03322651374599426,0.9867003367003366
843,0.0,0.0,0.031877213695395513,0.9888888888888889
844,0.0,0.0,0.030021926125822225,0.9900673400673401
845,0.0,0.0,0.02900995108787316,0.9914141414141412
846,0.0,0.0,0.027660651037274414,0.9927609427609426
847,0.0,0.0,0.019564850733681898,0.9944444444444444
848,0.0,0.0,0.018046888176758303,0.996127946127946
849,0.0,0.0,0.01585427559453533,0.996127946127946
850,0.0,0.0,0.013830325518637207,0.997138047138047
851,0.0,0.0,0.014370045538876705,0.9978114478114476
852,0.0,0.0,0.01376286051610727,0.9986531986531985
853,0.0,0.0,0.012750885478158204,0.9994949494949494
854,0.0,0.0,0.011536515432619328,0.9994949494949493
855,0.0,0.0,0.010524540394670264,0.9996632996632995
856,0.0,0.0,0.009107775341541573,0.9998316498316497
857,0.0,0.0,0.008298195311182322,0.9996632996632995
858,0.0,0.0,0.00728622027323326,0.9998316498316497
859,0.0,0.0,0.0060718502276943835,1.0
860,0.0,0.0,0.004857480182155507,1.0
861,0.0,0.0,0.004553887670770787,0.9994949494949494
862,0.0,0.0,0.0030359251138471917,0.9994949494949493
863,0.0,0.0,0.0017709563164108617,0.999158249158249
864,0.0,0.0,0.0012649687974363299,0.9988215488215487
865,0.0,0.0,0.0016866250632484399,0.9988215488215487
866,0.0,0.0,0.0016866250632484399,0.9984848484848484
867,0.0,0.0,0.0016866250632484399,0.9983164983164982
868,0.0,0.0,0.0016866250632484399,0.9978114478114476
869,0.0,0.0,0.0013493000505987516,0.9973063973063971
870,0.0,0.0,0.0006746500252993758,0.9968013468013466
871,0.0,0.0,0.0,0.9962962962962962
872,0.0,0.0,0.0,0.9956228956228956
873,0.0,0.0,0.0,0.9949494949494948
874,0.0,0.0,0.0,0.9949494949494948
875,0.0,0.0,0.0,0.9941077441077438
876,0.0,0.0,0.0,0.9922558922558922
877,0.0,0.0,0.0,0.9910774410774409
878,0.0,0.0,0.0,0.9900673400673401
879,0.0,0.0,0.0,0.9883838383838384
880,0.0,0.0,0.0,0.9863636363636363
881,0.0,0.0,0.0,0.9841750841750841
882,0.0,0.0,0.0,0.9823232323232323
883,0.0,0.0,0.0,0.9806397306397305
884,0.0,0.0,0.0,0.9792929292929292
885,0.0,0.0,0.0,0.9782828282828282
886,0.0,0.0,0.0,0.976262626262626
887,0.0,0.0,0.0,0.9739057239057238
888,0.0,0.0,0.0,0.9718855218855217
889,0.0,0.0,0.0,0.9698653198653199
890,0.0,0.0,0.0,0.9683501683501683
891,0.0,0.0,0.0,0.9675084175084174
892,0.0,0.0,0.0,0.9661616161616161
893,0.0,0.0,0.0,0.9644781144781144
894,0.0,0.0,0.0,0.9626262626262625
895,0.0,0.0,0.0,0.9612794612794612
896,0.0,0.0,0.0,0.9599326599326599
897,0.0,0.0,0.0,0.9585858585858583
898,0.0,0.0,0.0,0.9575757575757573
899,0.0,0.0,0.0,0.9563973063973061
900,0.0,0.0,0.0,0.9555555555555555
901,0.0,0.0,0.0,0.9550505050505049
902,0.0,0.0,0.0,0.9547138047138045
903,0.0,0.0,0.0,0.954208754208754
904,0.0,0.0,0.0,0.9540404040404037
905,0.0,0.0,0.0,0.953198653198653
906,0.0,0.0,0.0,0.9518518518518517
907,0.0,0.0,0.0,0.9505050505050503
908,0.0,0.0,0.0,0.9500000000000001
909,0.0,0.0,0.0,0.9494949494949495
910,0.0,0.0,0.0,0.948989898989899
911,0.0,0.0,0.0,0.9486531986531985
912,0.0,0.0,0.0,0.9483164983164982
913,0.0,0.0,0.0,0.9476430976430976
914,0.0,0.0,0.0,0.9471380471380472
915,0.0,0.0,0.0,0.9468013468013469
916,0.0,0.0,0.0,0.9461279461279463
917,0.0,0.0,0.0,0.9452861952861953
918,0.0,0.0,0.0,0.9447811447811447
919,0.0,0.0,0.0,0.9441077441077441
920,0.0,0.0,0.0,0.9425925925925925
921,0.0,0.0,0.0,0.9412457912457913
922,0.0,0.0,0.0,0.9398989898989898
923,0.0,0.0,0.0,0.9375420875420872
924,0.0,0.0,0.0,0.9355218855218854
925,0.0,0.0,0.0,0.9331649831649831
926,0.0,0.0,0.0,0.930976430976431
927,0.0,0.0,0.0,0.9276094276094276
928,0.0,0.0,0.0,0.9242424242424242
929,0.0,0.0,0.0,0.9203703703703704
930,0.0,0.0,0.0,0.915993265993266
931,0.0,0.0,0.0,0.9101010101010102
932,0.0,0.0,0.0,0.9047138047138047
933,0.0,0.0,0.0,0.898148148148148
934,0.0,0.0,0.0,0.8917508417508416
935,0.0,0.0,0.0,0.8865319865319866
936,0.0,0.0,0.0,0.8792929292929293
937,0.0,0.0,0.0,0.87003367003367
938,0.0,0.0,0.0,0.8646464646464644
939,0.0,0.0,0.0,0.8602693602693601
940,0.0,0.0,0.0,0.8496632996632996
941,0.0,0.0,0.0,0.8415824915824914
942,0.0,0.0,0.0,0.8335016835016833
943,0.0,0.0,0.0,0.8223905723905722
944,0.0,0.0,0.0,0.8153198653198652
945,0.0,0.0,0.0,0.808080808080808
946,0.0,0.0,0.0,0.8005050505050505
947,0.0,0.0,0.0,0.7952861952861952
948,0.0,0.0,0.0,0.7875420875420874
949,0.0,0.0,0.0,0.778956228956229
950,0.0,0.0,0.0,0.7732323232323234
951,0.0,0.0,0.0,0.7659932659932659
952,0.0,0.0,0.0,0.7577441077441077
953,0.0,0.0,0.0,0.7515151515151514
954,0.0,0.0,0.0,0.7436026936026935
955,0.0,0.0,0.0,0.7361952861952861
956,0.0,0.0,0.0,0.7308080808080808
957,0.0,0.0,0.0,0.723232323232323
958,0.0,0.0,0.0,0.7138047138047137
959,0.0,0.0,0.0,0.7075757575757575
960,0.0,0.0,0.0,0.7018518518518517
961,0.0,0.0,0.0,0.6934343434343434
962,0.0,0.0,0.0,0.6893939393939393
963,0.0,0.0,0.0,0.6824915824915825
964,0.0,0.0,0.0,0.6727272727272727
965,0.0,0.0,0.0,0.6658249158249158
966,0.0,0.0,0.0,0.6592592592592591
967,0.0,0.0,0.0,0.6510101010101009
968,0.0,0.0,0.0,0.6457912457912458
969,0.0,0.0,0.0,0.6383838383838383
970,0.0,0.0,0.0,0.6297979797979798
971,0.0,0.0,0.0,0.6237373737373737
972,0.0,0.0,0.0,0.6178451178451178
973,0.0,0.0,0.0,0.6119528619528619
974,0.0,0.0,0.0,0.6079124579124578
975,0.0,0.0,0.0,0.6015151515151514
976,0.0,0.0,0.0,0.5924242424242424
977,0.0,0.0,0.0,0.5858585858585857
978,0.0,0.0,0.0,0.5803030303030301
979,0.0,0.0,0.0,0.5739057239057238
980,0.0,0.0,0.0,0.5695286195286194
981,0.0,0.0,0.0,0.5622895622895623
982,0.0,0.0,0.0,0.5543771043771044
983,0.0,0.0,0.0,0.5491582491582491
984,0.0,0.0,0.0,0.5404040404040403
