wavelength,S1,S2,S3,S4,S5,S6,S7,S8,S9,F1,F2
518.94,-0.001233818818,,,,,,,,,,
518.96,-0.001282831747,,,,,,,,,,
518.98,-0.001323271621,,,,,,,,,,
519,-0.001360587039,,,,,,,,,,
519.02,-0.001400458006,,,,,,,,,,
519.04,-0.001447748822,,,,,,,,,,
519.06,-0.001505374792,,,,,,,,,,
519.08,-0.00157331604,,,,,,,,,,
519.1,-0.001648005938,,,,,,,,,,
519.12,-0.001722266228,,,,,,,,,,
519.14,-0.001785866487,,,,,,,,,,
519.16,-0.00182667099,,,,,,,,,,
519.18,-0.001832223749,,,,,,,,,,
519.2,-0.001791534873,,,,,,,,,,
519.22,-0.001696785726,,,,,,,,,,
519.24,-0.001544676004,,,,,,,,,,
519.26,-0.001337192297,,,,,,,,,,
519.28,-0.001081674265,,,,,,,,,,
519.3,-0.0007901732827,,,,,,,,,,
519.32,-0.0004782102702,,,,,,,,,,
519.34,-0.0001631365146,,,,,,,,,,
519.36,0.0001376539631,,,,,,,,,,
519.38,0.0004084070297,,,,,,,,,,
519.4,0.0006363739159,,,,,,,,,,
519.42,0.0008127188862,,,,,,,,,,
519.44,0.0009329125784,,,,,,,,,,
519.46,0.0009966346116,,,,,,,,,,
519.48,0.001007272243,,,,,,,,,,
519.5,0.0009711418793,,,,,,,,,,
519.52,0.0008965764793,,,,,,,,,,
519.54,0.0007930172251,,,,,,,,,,
519.56,0.0006702264292,,,,,,,,,,
519.58,0.0005377041268,,,,,,,,,,
519.6,0.0004043465392,,,,,,,,,,
519.62,0.0002783348746,,,,,,,,,,
519.64,0.0001671941479,,,,,,,,,,
519.66,7.792278757e-05,,,,,,,,,,
519.68,1.707465708e-05,,,,,,,,,,
519.7,-9.316420361e-06,,,,,,,,,,
519.72,3.958770192e-06,,,,,,,,,,
519.74,6.074222192e-05,,,,,,,,,,
519.76,0.0001627927172,,,,,,,,,,
519.78,0.000309027599,,,,,,,,,,
519.8,0.0004948946426,,,,,,,,,,
519.82,0.0007120496802,,,,,,,,,,
519.84,0.0009484778786,,,,,,,,,,
519.86,0.001189124924,,,,,,,,,,
519.88,0.001417014551,,,,,,,,,,
519.9,0.001614740366,,,,,,,,,,
519.92,0.001766151125,,,,,,,,,,
519.94,0.00185801163,,,,,,,,,,
519.96,0.001881421446,,,,,,,,,,
519.98,0.001832806349,,,,,,,,,,
520,0.001714357379,,,,,,,,,,
520.02,0.001533862104,,,,,,,,,,
520.04,0.001303962874,,,,,,,,,,
520.06,0.00104091622,,,,,,,,,,
520.08,0.000763025959,,,,,,,,,,
520.1,0.0004889279602,,,,,,,,,,
520.12,0.0002359289237,,,,,,,,,,
520.14,1.857909634e-05,,,,,,,,,,
520.16,-0.0001523787602,,,,,,,,,,
520.18,-0.0002705993636,,,,,,,,,,
520.2,-0.0003342500332,,,,,,,,,,
520.22,-0.0003456975774,,,,,,,,,,
520.24,-0.0003108608129,,,,,,,,,,
520.26,-0.0002383466033,,,,,,,,,,
520.28,-0.0001384873213,,,,,,,,,,
520.3,-2.237864944e-05,,,,,,,,,,
520.32,9.901213913e-05,,,,,,,,,,
520.34,0.0002156254217,,,,,,,,,,
520.36,0.0003189534808,,,,,,,,,,
520.38,0.0004025346274,,,,,,,,,,
520.4,0.0004622796104,,,,,,,,,,
520.42,0.0004966068532,,,,,,,,,,
520.44,0.0005063617374,,,,,,,,,,
520.46,0.0004945045515,,,,,,,,,,
520.48,0.0004655739135,,,,,,,,,,
520.5,0.0004249643923,,,,,,,,,,
520.52,0.0003780916455,,,,,,,,,,
520.54,0.0003295468818,,,,,,,,,,
520.56,0.0002823570992,,,,,,,,,,
520.58,0.0002374637265,,,,,,,,,,
520.6,0.0001935094978,,,,,,,,,,
520.62,0.0001469848577,,,,,,,,,,
520.64,9.273675127e-05,,,,,,,,,,
520.66,2.479122087e-05,,,,,,,,,,
520.68,-6.26061953e-05,,,,,,,,,,
520.7,-0.0001738654067,,,,,,,,,,
520.72,-0.0003109967414,,,,,,,,,,
520.74,-0.0004727827145,,,,,,,,,,
520.76,-0.0006543139812,,,,,,,,,,
520.78,-0.0008469868237,,,,,,,,,,
520.8,-0.001039002602,,,,,,,,,,
520.82,-0.001216342934,,,,,,,,,,
520.84,-0.001364127246,,,,,,,,,,
520.86,-0.001468202042,,,,,,,,,,
520.88,-0.001516772623,,,,,,,,,,
520.9,-0.001501874406,,,,,,,,,,
520.92,-0.0014204945,,,,,,,,,,
520.94,-0.001275193042,,,,,,,,,,
520.96,-0.001074132527,,,,,,,,,,
520.98,-0.0008304947163,,,,,,,,,,
521,-0.0005613399018,,,,,,,,,,
521.02,-0.0002860336979,,,,,,,,,,
521.04,-2.44231529e-05,,,,,,,,,,
521.06,0.0002050209502,,,,,,,,,,
521.08,0.0003868731861,,,,,,,,,,
521.1,0.0005100304166,,,,,,,,,,
521.12,0.0005684626101,,,,,,,,,,
521.14,0.0005613657453,,,,,,,,,,
521.16,0.0004927432977,,,,,,,,,,
521.18,0.0003705228192,,,,,,,,,,
521.2,0.0002053734999,,,,,,,,,,
521.22,9.417088222e-06,,,,,,,,,,
521.24,-0.0002049857523,,,,,,,,,,
521.26,-0.0004262327327,,,,,,,,,,
521.28,-0.0006441793792,,,,,,,,,,
521.3,-0.0008505216577,,,,,,,,,,
521.32,-0.00103889468,,,,,,,,,,
521.34,-0.001204753703,,,,,,,,,,
521.36,-0.001345116572,,,,,,,,,,
521.38,-0.001458243463,,,,,,,,,,
521.4,-0.001543316719,,,,,,,,,,
521.42,-0.001600167381,,,,,,,,,,
521.44,-0.00162907935,,,,,,,,,,
521.46,-0.001630687745,,,,,,,,,,
521.48,-0.001605973458,,,,,,,,,,
521.5,-0.0015563397,,,,,,,,,,
521.52,-0.001483738758,,,,,,,,,,
521.54,-0.001390801327,,,,,,,,,,
521.56,-0.001280911804,,,,,,,,,,
521.58,-0.00115817613,,,,,,,,,,
521.6,-0.001027247283,,,,,,,,,,
521.62,-0.0008930059835,,,,,,,,,,
521.64,-0.0007601342592,,,,,,,,,,
521.66,-0.0006326570808,,,,,,,,,,
521.68,-0.0005135505046,,,,,,,,,,
521.7,-0.0004045145014,,,,,,,,,,
521.72,-0.0003059811262,,,,,,,,,,
521.74,-0.0002173778351,,,,,,,,,,
521.76,-0.0001376027502,,,,,,,,,,
521.78,-6.560954627e-05,,,,,,,,,,
521.8,-9.608215347e-07,,,,,,,,,,
521.82,5.579719986e-05,,,,,,,,,,
521.84,0.0001030544303,,,,,,,,,,
521.86,0.000138403018,,,,,,,,,,
521.88,0.0001592187603,,,,,,,,,,
521.9,0.0001634441888,,,,,,,,,,
521.92,0.0001503978514,,,,,,,,,,
521.94,0.0001214098776,,,,,,,,,,
521.96,8.010534297e-05,,,,,,,,,,
521.98,3.222205609e-05,,,,,,,,,,
522,-1.505459058e-05,,,,,,,,,,
522.02,-5.41507934e-05,,,,,,,,,,
522.04,-7.837583655e-05,,,,,,,,,,
522.06,-8.316623994e-05,,,,,,,,,,
522.08,-6.705345905e-05,,,,,,,,,,
522.1,-3.21484059e-05,,,,,,,,,,
522.12,1.597791124e-05,,,,,,,,,,
522.14,6.902610098e-05,,,,,,,,,,
522.16,0.0001172053066,,,,,,,,,,
522.18,0.0001507723589,,,,,,,,,,
522.2,0.0001616126791,,,,,,,,,,
522.22,0.0001445934547,,,,,,,,,,
522.24,9.845917322e-05,,,,,,,,,,
522.26,2.611857226e-05,,,,,,,,,,
522.28,-6.572549811e-05,,,,,,,,,,
522.3,-0.000167544526,,,,,,,,,,
522.32,-0.0002683980131,,,,,,,,,,
522.34,-0.000357572421,,,,,,,,,,
522.36,-0.0004261916274,,,,,,,,,,
522.38,-0.0004685544864,,,,,,,,,,
522.4,-0.0004829957076,,,,,,,,,,
522.42,-0.0004721401101,,,,,,,,,,
522.44,-0.0004425126332,,,,,,,,,,
522.46,-0.0004035653149,,,,,,,,,,
522.48,-0.0003662725739,,,,,,,,,,
522.5,-0.0003415126309,,,,,,,,,,
522.52,-0.0003384836412,,,,,,,,,,
522.54,-0.0003633916207,,,,,,,,,,
522.56,-0.0004185949783,,,,,,,,,,
522.58,-0.0005023073961,,,,,,,,,,
522.6,-0.0006088638617,,,,,,,,,,
522.62,-0.0007294639709,,,,,,,,,,
522.64,-0.0008532405145,,,,,,,,,,
522.66,-0.0009684717875,,,,,,,,,,
522.68,-0.001063765365,,,,,,,,,,
522.7,-0.001129082236,,,,,,,,,,
522.72,-0.001156528741,,,,,,,,,,
522.74,-0.001140902615,,,,,,,,,,
522.76,-0.001080023081,,,,,,,,,,
522.78,-0.0009748939553,,,,,,,,,,
522.8,-0.0008297411521,,,,,,,,,,
522.82,-0.000651937979,,,,,,,,,,
522.84,-0.0004517950186,,,,,,,,,,
522.86,-0.0002421610077,,,,,,,,,,
522.88,-3.777035429e-05,,,,,,,,,,
522.9,0.000145709356,,,,,,,,,,
522.92,0.000292929121,,,,,,,,,,
522.94,0.0003903390106,,,,,,,,,,
522.96,0.0004277499781,,,,,,,,,,
522.98,0.0003997655013,,,,,,,,,,
523,0.0003068402332,,,,,,,,,,
523.02,0.0001557388071,,,,,,,,,,
523.04,-4.076423263e-05,,,,,,,,,,
523.06,-0.0002649906032,,,,,,,,,,
523.08,-0.0004961816066,,,,,,,,,,
523.1,-0.0007128164995,,,,,,,,,,
523.12,-0.000895102637,,,,,,,,,,
523.14,-0.001027268589,,,,,,,,,,
523.16,-0.001099313722,,,,,,,,,,
523.18,-0.001107955229,,,,,,,,,,
523.2,-0.001056649166,,,,,,,,,,
523.22,-0.0009547181572,,,,,,,,,,
523.24,-0.0008157632742,,,,,,,,,,
523.26,-0.0006556430487,,,,,,,,,,
523.28,-0.0004903501791,,,,,,,,,,
523.3,-0.000334101119,,,,,,,,,,
523.32,-0.0001978838482,,,,,,,,,,
523.34,-8.860359652e-05,,,,,,,,,,
523.36,-8.849729382e-06,,,,,,,,,,
523.38,4.279630397e-05,,,,,,,,,,
523.4,7.106300264e-05,,,,,,,,,,
523.42,8.308024602e-05,,,,,,,,,,
523.44,8.742545742e-05,,,,,,,,,,
523.46,9.324313938e-05,,,,,,,,,,
523.48,0.000109493758,,,,,,,,,,
523.5,0.0001443285267,,,,,,,,,,
523.52,0.0002045472798,,,,,,,,,,
523.54,0.0002950874526,,,,,,,,,,
523.56,0.0004185140008,,,,,,,,,,
523.58,0.0005745242383,,,,,,,,,,
523.6,0.0007595325455,,,,,,,,,,
523.62,0.0009664395556,,,,,,,,,,
523.64,0.001184703433,,,,,,,,,,
523.66,0.001400808716,,,,,,,,,,
523.68,0.001599172125,,,,,,,,,,
523.7,0.001763444907,,,,,,,,,,
523.72,0.001878085242,,,,,,,,,,
523.74,0.001930001889,,,,,,,,,,
523.76,0.001910029936,,,,,,,,,,
523.78,0.001814003121,,,,,,,,,,
523.8,0.001643237584,,,,,,,,,,
523.82,0.001404331769,,,,,,,,,,
523.84,0.001108300262,,,,,,,,,,
523.86,0.0007691734959,,,,,,,,,,
523.88,0.0004022878561,,,,,,,,,,
523.9,2.254291919e-05,,,,,,,,,,
523.92,-0.0003570958001,,,,,,,,,,
523.94,-0.0007266192155,,,,,,,,,,
523.96,-0.001079381827,,,,,,,,,,
523.98,-0.001411865297,,,,,,,,,,
524,-0.001722883912,,,,,,,,,,
524.02,-0.002012413128,,,,,,,,,,
524.04,-0.00228028481,,,,,,,,,,
524.06,-0.002525012108,,,,,,,,,,
524.08,-0.002742981611,,,,,,,,,,
524.1,-0.00292818485,,,,,,,,,,
524.12,-0.003072566354,,,,,,,,,,
524.14,-0.003166956193,,,,,,,,,,
524.16,-0.003202449175,,,,,,,,,,
524.18,-0.003172008314,,,,,,,,,,
524.2,-0.003072022018,,,,,,,,,,
524.22,-0.002903542163,,,,,,,,,,
524.24,-0.002672975709,,,,,,,,,,
524.26,-0.002392088709,,,,,,,,,,
524.28,-0.002077293413,,,,,,,,,,
524.3,-0.00174830587,,,,,,,,,,
524.32,-0.001426361129,,,,,,,,,,
524.34,-0.001132236047,,,,,,,,,,
524.36,-0.000884350967,,,,,,,,,,
524.38,-0.0006971807442,,,,,,,,,,
524.4,-0.0005801493242,,,,,,,,,,
524.42,-0.0005370862204,,,,,,,,,,
524.44,-0.0005662369706,,,,,,,,,,
524.46,-0.0006607500421,,,,,,,,,,
524.48,-0.0008095219875,,,,,,,,,,
524.5,-0.0009982729496,,,,,,,,,,
524.52,-0.001210739064,,,,,,,,,,
524.54,-0.001429894635,,,,,,,,,,
524.56,-0.001639142536,,,,,,,,,,
524.58,-0.001823426524,,,,,,,,,,
524.6,-0.001970221537,,,,,,,,,,
524.62,-0.002070350883,,,,,,,,,,
524.64,-0.002118570878,,,,,,,,,,
524.66,-0.002113862535,,,,,,,,,,
524.68,-0.002059382856,,,,,,,,,,
524.7,-0.001962055932,,,,,,,,,,
524.72,-0.001831822541,,,,,,,,,,
524.74,-0.001680608414,,,,,,,,,,
524.76,-0.00152110755,,,,,,,,,,
524.78,-0.001365501345,,,,,,,,,,
524.8,-0.001224244,,,,,,,,,,
524.82,-0.001105039889,,,,,,,,,,
524.84,-0.001012121844,,,,,,,,,,
524.86,-0.0009459131194,,,,,,,,,,
524.88,-0.0009031216672,,,,,,,,,,
524.9,-0.0008772740295,,,,,,,,,,
524.92,-0.0008596485773,,,,,,,,,,
524.94,-0.0008405169042,,,,,,,,,,
524.96,-0.000810554047,,,,,,,,,,
524.98,-0.0007622415391,,,,,,,,,,
525,-0.000691071702,,,,,,,,,,
525.02,-0.0005963743823,,,,,,,,,,
525.04,-0.0004816309431,,,,,,,,,,
525.06,-0.0003542104397,,,,,,,,,,
525.08,-0.0002245487003,,,,,,,,,,
525.1,-0.0001048774143,,,,,,,,,,
525.12,-7.680888791e-06,,,,,,,,,,
525.14,5.590064854e-05,,,,,,,,,,
525.16,7.749831085e-05,,,,,,,,,,
525.18,5.258260288e-05,,,,,,,,,,
525.2,-1.895475927e-05,,,,,,,,,,
525.22,-0.00013275342,,,,,,,,,,
525.24,-0.0002804404633,,,,,,,,,,
525.26,-0.0004504944101,,,,,,,,,,
525.28,-0.0006293810729,,,,,,,,,,
525.3,-0.0008028122244,,,,,,,,,,
525.32,-0.0009569892461,,,,,,,,,,
525.34,-0.001079721437,,,,,,,,,,
525.36,-0.001161342395,,,,,,,,,,
525.38,-0.001195379374,,,,,,,,,,
525.4,-0.001178954282,,,,,,,,,,
525.42,-0.001112910287,,,,,,,,,,
525.44,-0.001001667469,,,,,,,,,,
525.46,-0.0008528195754,,,,,,,,,,
525.48,-0.0006764957931,,,,,,,,,,
525.5,-0.000484528409,,,,,,,,,,
525.52,-0.0002894874666,,,,,,,,,,
525.54,-0.0001036621663,,,,,,,,,,
525.56,6.192026334e-05,,,,,,,,,,
525.58,0.0001983490567,,,,,,,,,,
525.6,0.000299484318,,,,,,,,,,
525.62,0.0003623648734,,,,,,,,,,
525.64,0.0003873551793,,,,,,,,,,
525.66,0.0003780460628,,,,,,,,,,
525.68,0.0003409437284,,,,,,,,,,
525.7,0.0002849884424,,,,,,,,,,
525.72,0.0002209402638,,,,,,,,,,
525.74,0.0001606597805,,,,,,,,,,
525.76,0.0001163046842,,,,,,,,,,
525.78,9.946481824e-05,,,,,,,,,,
525.8,0.0001202717136,,,,,,,,,,
525.82,0.0001865409413,,,,,,,,,,
525.84,0.0003030290698,,,,,,,,,,
525.86,0.0004709012581,,,,,,,,,,
525.88,0.0006875009739,,,,,,,,,,
525.9,0.0009464851266,,,,,,,,,,
525.92,0.001238338047,,,,,,,,,,
525.94,0.001551215734,,,,,,,,,,
525.96,0.001872011796,,,,,,,,,,
525.98,0.002187494373,,,,,,,,,,
526,0.002485350635,,,,,,,,,,
526.02,0.002754997111,,,,,,,,,,
526.04,0.002988065279,,,,,,,,,,
526.06,0.003178540407,,,,,,,,,,
526.08,0.003322600597,,,,,,,,,,
526.1,0.003418255759,,,,,,,,,,
526.12,0.003464911355,,,,,,,,,,
526.14,0.003462975092,,,,,,,,,,
526.16,0.003413591059,,,,,,,,,,
526.18,0.003318535993,,,,,,,,,,
526.2,0.003180260529,,,,,,,,,,
