wavelength,B1,B2,B3,B4,B5,B6,B7
893,0.0,0.0,0.0,0.7787,0.0,0.0,0.0
894,0.0,0.0,0.0,0.769,0.0,0.0,0.0
895,0.0,0.0,0.0,0.7592,0.0,0.0,0.0
896,0.0,0.0,0.0,0.7495,0.0,0.0,0.0
897,0.0,0.0,0.0,0.7398,0.0,0.0,0.0
898,0.0,0.0,0.0,0.7302,0.0,0.0,0.0
899,0.0,0.0,0.0,0.7208,0.0,0.0,0.0
900,0.0,0.0,0.0,0.7152,0.0,0.0,0.0
901,0.0,0.0,0.0,0.671,0.0,0.0,0.0
902,0.0,0.0,0.0,0.6299,0.0,0.0,0.0
903,0.0,0.0,0.0,0.5891,0.0,0.0,0.0
904,0.0,0.0,0.0,0.5299,0.0,0.0,0.0
905,0.0,0.0,0.0,0.4664,0.0,0.0,0.0
906,0.0,0.0,0.0,0.4033,0.0,0.0,0.0
907,0.0,0.0,0.0,0.3405,0.0,0.0,0.0
908,0.0,0.0,0.0,0.2945,0.0,0.0,0.0
909,0.0,0.0,0.0,0.2528,0.0,0.0,0.0
910,0.0,0.0,0.0,0.2114,0.0,0.0,0.0
911,0.0,0.0,0.0,0.1702,0.0,0.0,0.0
912,0.0,0.0,0.0,0.143,0.0,0.0,0.0
913,0.0,0.0,0.0,0.1195,0.0,0.0,0.0
914,0.0,0.0,0.0,0.0962,0.0,0.0,0.0
915,0.0,0.0,0.0,0.0772,0.0,0.0,0.0
920,0.0,0.0,0.0,0.0314,0.0,0.0,0.0
925,0.0,0.0,0.0,0.0154,0.0,0.0,0.0
930,0.0,0.0,0.0,0.0075,0.0,0.0,0.0
935,0.0,0.0,0.0,0.0055,0.0,0.0,0.0
940,0.0,0.0,0.0,0.0035,0.0,0.0,0.0
945,0.0,0.0,0.0,0.0017,0.0,0.0,0.0
1514,0.0,0.0,0.0,0.0,0.0012,0.0,0.0
1515,0.0,0.0,0.0,0.0,0.0013,0.0,0.0
1517,0.0,0.0,0.0,0.0,0.0014,0.0,0.0
1519,0.0,0.0,0.0,0.0,0.0016,0.0,0.0
1521,0.0,0.0,0.0,0.0,0.0024,0.0,0.0
1523,0.0,0.0,0.0,0.0,0.0039,0.0,0.0
1525,0.0,0.0,0.0,0.0,0.0054,0.0,0.0
1526,0.0,0.0,0.0,0.0,0.0061,0.0,0.0
1528,0.0,0.0,0.0,0.0,0.0077,0.0,0.0
1530,0.0,0.0,0.0,0.0,0.0093,0.0,0.0
1532,0.0,0.0,0.0,0.0,0.0116,0.0,0.0
1534,0.0,0.0,0.0,0.0,0.014,0.0,0.0
1536,0.0,0.0,0.0,0.0,0.0165,0.0,0.0
1538,0.0,0.0,0.0,0.0,0.019,0.0,0.0
1540,0.0,0.0,0.0,0.0,0.0216,0.0,0.0
1542,0.0,0.0,0.0,0.0,0.0351,0.0,0.0
1543,0.0,0.0,0.0,0.0,0.0419,0.0,0.0
1545,0.0,0.0,0.0,0.0,0.0557,0.0,0.0
1547,0.0,0.0,0.0,0.0,0.0696,0.0,0.0
1549,0.0,0.0,0.0,0.0,0.0837,0.0,0.0
1551,0.0,0.0,0.0,0.0,0.1104,0.0,0.0
1553,0.0,0.0,0.0,0.0,0.1497,0.0,0.0
1555,0.0,0.0,0.0,0.0,0.1894,0.0,0.0
1557,0.0,0.0,0.0,0.0,0.2295,0.0,0.0
1559,0.0,0.0,0.0,0.0,0.2701,0.0,0.0
1561,0.0,0.0,0.0,0.0,0.3179,0.0,0.0
1563,0.0,0.0,0.0,0.0,0.3732,0.0,0.0
1565,0.0,0.0,0.0,0.0,0.4294,0.0,0.0
1567,0.0,0.0,0.0,0.0,0.4865,0.0,0.0
1569,0.0,0.0,0.0,0.0,0.5446,0.0,0.0
1571,0.0,0.0,0.0,0.0,0.5989,0.0,0.0
1572,0.0,0.0,0.0,0.0,0.6239,0.0,0.0
1574,0.0,0.0,0.0,0.0,0.6746,0.0,0.0
1576,0.0,0.0,0.0,0.0,0.726,0.0,0.0
1578,0.0,0.0,0.0,0.0,0.7781,0.0,0.0
1580,0.0,0.0,0.0,0.0,0.8308,0.0,0.0
1582,0.0,0.0,0.0,0.0,0.8553,0.0,0.0
1584,0.0,0.0,0.0,0.0,0.88,0.0,0.0
1586,0.0,0.0,0.0,0.0,0.905,0.0,0.0
1588,0.0,0.0,0.0,0.0,0.9301,0.0,0.0
1590,0.0,0.0,0.0,0.0,0.9555,0.0,0.0
1592,0.0,0.0,0.0,0.0,0.9526,0.0,0.0
1594,0.0,0.0,0.0,0.0,0.9497,0.0,0.0
1596,0.0,0.0,0.0,0.0,0.9467,0.0,0.0
1598,0.0,0.0,0.0,0.0,0.9438,0.0,0.0
1600,0.0,0.0,0.0,0.0,0.9409,0.0,0.0
1602,0.0,0.0,0.0,0.0,0.9415,0.0,0.0
1604,0.0,0.0,0.0,0.0,0.9421,0.0,0.0
1606,0.0,0.0,0.0,0.0,0.9428,0.0,0.0
1608,0.0,0.0,0.0,0.0,0.9434,0.0,0.0
1610,0.0,0.0,0.0,0.0,0.944,0.0,0.0
1613,0.0,0.0,0.0,0.0,0.9519,0.0,0.0
1615,0.0,0.0,0.0,0.0,0.9572,0.0,0.0
1617,0.0,0.0,0.0,0.0,0.9625,0.0,0.0
1619,0.0,0.0,0.0,0.0,0.9677,0.0,0.0
1621,0.0,0.0,0.0,0.0,0.9718,0.0,0.0
1623,0.0,0.0,0.0,0.0,0.9747,0.0,0.0
1625,0.0,0.0,0.0,0.0,0.9777,0.0,0.0
1627,0.0,0.0,0.0,0.0,0.9806,0.0,0.0
1629,0.0,0.0,0.0,0.0,0.9835,0.0,0.0
1631,0.0,0.0,0.0,0.0,0.9842,0.0,0.0
1633,0.0,0.0,0.0,0.0,0.9827,0.0,0.0
1635,0.0,0.0,0.0,0.0,0.9813,0.0,0.0
1637,0.0,0.0,0.0,0.0,0.9798,0.0,0.0
1639,0.0,0.0,0.0,0.0,0.9783,0.0,0.0
1641,0.0,0.0,0.0,0.0,0.9763,0.0,0.0
1643,0.0,0.0,0.0,0.0,0.9737,0.0,0.0
1645,0.0,0.0,0.0,0.0,0.9711,0.0,0.0
1647,0.0,0.0,0.0,0.0,0.9686,0.0,0.0
1649,0.0,0.0,0.0,0.0,0.966,0.0,0.0
1651,0.0,0.0,0.0,0.0,0.9661,0.0,0.0
1653,0.0,0.0,0.0,0.0,0.9687,0.0,0.0
1656,0.0,0.0,0.0,0.0,0.9727,0.0,0.0
1658,0.0,0.0,0.0,0.0,0.9753,0.0,0.0
1660,0.0,0.0,0.0,0.0,0.978,0.0,0.0
1662,0.0,0.0,0.0,0.0,0.979,0.0,0.0
1664,0.0,0.0,0.0,0.0,0.98,0.0,0.0
1666,0.0,0.0,0.0,0.0,0.981,0.0,0.0
1668,0.0,0.0,0.0,0.0,0.982,0.0,0.0
1670,0.0,0.0,0.0,0.0,0.983,0.0,0.0
1672,0.0,0.0,0.0,0.0,0.9837,0.0,0.0
1674,0.0,0.0,0.0,0.0,0.9844,0.0,0.0
1676,0.0,0.0,0.0,0.0,0.985,0.0,0.0
1678,0.0,0.0,0.0,0.0,0.9857,0.0,0.0
1680,0.0,0.0,0.0,0.0,0.9864,0.0,0.0
1682,0.0,0.0,0.0,0.0,0.9844,0.0,0.0
1684,0.0,0.0,0.0,0.0,0.9825,0.0,0.0
1687,0.0,0.0,0.0,0.0,0.9796,0.0,0.0
1689,0.0,0.0,0.0,0.0,0.9776,0.0,0.0
1691,0.0,0.0,0.0,0.0,0.9784,0.0,0.0
1693,0.0,0.0,0.0,0.0,0.982,0.0,0.0
1695,0.0,0.0,0.0,0.0,0.9857,0.0,0.0
1697,0.0,0.0,0.0,0.0,0.9893,0.0,0.0
1699,0.0,0.0,0.0,0.0,0.9926,0.0,0.0
1701,0.0,0.0,0.0,0.0,0.9953,0.0,0.0
1703,0.0,0.0,0.0,0.0,0.9963,0.0,0.0
1705,0.0,0.0,0.0,0.0,0.9974,0.0,0.0
1707,0.0,0.0,0.0,0.0,0.9985,0.0,0.0
1709,0.0,0.0,0.0,0.0,0.9995,0.0,0.0
1711,0.0,0.0,0.0,0.0,0.9997,0.0,0.0
1714,0.0,0.0,0.0,0.0,0.9988,0.0,0.0
1716,0.0,0.0,0.0,0.0,0.9981,0.0,0.0
1718,0.0,0.0,0.0,0.0,0.9975,0.0,0.0
1720,0.0,0.0,0.0,0.0,0.9968,0.0,0.0
1722,0.0,0.0,0.0,0.0,0.9922,0.0,0.0
1724,0.0,0.0,0.0,0.0,0.9877,0.0,0.0
1725,0.0,0.0,0.0,0.0,0.9854,0.0,0.0
1726,0.0,0.0,0.0,0.0,0.9831,0.0,0.0
1728,0.0,0.0,0.0,0.0,0.9785,0.0,0.0
1730,0.0,0.0,0.0,0.0,0.974,0.0,0.0
1732,0.0,0.0,0.0,0.0,0.9706,0.0,0.0
1734,0.0,0.0,0.0,0.0,0.9671,0.0,0.0
1736,0.0,0.0,0.0,0.0,0.9637,0.0,0.0
1738,0.0,0.0,0.0,0.0,0.9603,0.0,0.0
1740,0.0,0.0,0.0,0.0,0.9569,0.0,0.0
1742,0.0,0.0,0.0,0.0,0.9555,0.0,0.0
1744,0.0,0.0,0.0,0.0,0.9542,0.0,0.0
1747,0.0,0.0,0.0,0.0,0.9523,0.0,0.0
1749,0.0,0.0,0.0,0.0,0.9509,0.0,0.0
1751,0.0,0.0,0.0,0.0,0.9505,0.0,0.0
1753,0.0,0.0,0.0,0.0,0.9508,0.0,0.0
1755,0.0,0.0,0.0,0.0,0.9512,0.0,0.0
1757,0.0,0.0,0.0,0.0,0.9516,0.0,0.0
1759,0.0,0.0,0.0,0.0,0.9519,0.0,0.0
1761,0.0,0.0,0.0,0.0,0.946,0.0,0.0
1763,0.0,0.0,0.0,0.0,0.9339,0.0,0.0
1765,0.0,0.0,0.0,0.0,0.9219,0.0,0.0
1767,0.0,0.0,0.0,0.0,0.9098,0.0,0.0
1769,0.0,0.0,0.0,0.0,0.8915,0.0,0.0
1771,0.0,0.0,0.0,0.0,0.8651,0.0,0.0
1773,0.0,0.0,0.0,0.0,0.8124,0.0,0.0
1775,0.0,0.0,0.0,0.0,0.7597,0.0,0.0
1777,0.0,0.0,0.0,0.0,0.7069,0.0,0.0
1779,0.0,0.0,0.0,0.0,0.6542,0.0,0.0
1781,0.0,0.0,0.0,0.0,0.5968,0.0,0.0
1783,0.0,0.0,0.0,0.0,0.535,0.0,0.0
1785,0.0,0.0,0.0,0.0,0.4732,0.0,0.0
1787,0.0,0.0,0.0,0.0,0.4114,0.0,0.0
1789,0.0,0.0,0.0,0.0,0.3497,0.0,0.0
1791,0.0,0.0,0.0,0.0,0.3026,0.0,0.0
1793,0.0,0.0,0.0,0.0,0.2698,0.0,0.0
1795,0.0,0.0,0.0,0.0,0.2369,0.0,0.0
1797,0.0,0.0,0.0,0.0,0.204,0.0,0.0
1799,0.0,0.0,0.0,0.0,0.171,0.0,0.0
1801,0.0,0.0,0.0,0.0,0.1462,0.0,0.0
1803,0.0,0.0,0.0,0.0,0.1294,0.0,0.0
1805,0.0,0.0,0.0,0.0,0.1127,0.0,0.0
1807,0.0,0.0,0.0,0.0,0.096,0.0,0.0
1809,0.0,0.0,0.0,0.0,0.0794,0.0,0.0
1811,0.0,0.0,0.0,0.0,0.0684,0.0,0.0
1813,0.0,0.0,0.0,0.0,0.0629,0.0,0.0
1815,0.0,0.0,0.0,0.0,0.0574,0.0,0.0
1820,0.0,0.0,0.0,0.0,0.0463,0.0,0.0
1825,0.0,0.0,0.0,0.0,0.0326,0.0,0.0
1830,0.0,0.0,0.0,0.0,0.0217,0.0,0.0
1840,0.0,0.0,0.0,0.0,0.0129,0.0,0.0
1850,0.0,0.0,0.0,0.0,0.0086,0.0,0.0
1860,0.0,0.0,0.0,0.0,0.0043,0.0,0.0
1870,0.0,0.0,0.0,0.0,0.0032,0.0,0.0
1880,0.0,0.0,0.0,0.0,0.0021,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0097
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0102
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0112
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0121
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0131
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0141
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0151
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.016
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.017
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.018
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0185
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0194
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0219
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0244
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0269
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0294
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0319
2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0344
2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0367
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0381
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0407
2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0432
2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0472
2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0527
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0583
2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0638
2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0694
2051,0.0,0.0,0.0,0.0,0.0,0.0,0.075
2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0778
2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0834
2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0891
2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0947
2060,0.0,0.0,0.0,0.0,0.0,0.0,0.1004
2062,0.0,0.0,0.0,0.0,0.0,0.0,0.1136
2064,0.0,0.0,0.0,0.0,0.0,0.0,0.1267
2066,0.0,0.0,0.0,0.0,0.0,0.0,0.14
2067,0.0,0.0,0.0,0.0,0.0,0.0,0.1466
2069,0.0,0.0,0.0,0.0,0.0,0.0,0.1599
2071,0.0,0.0,0.0,0.0,0.0,0.0,0.1732
2073,0.0,0.0,0.0,0.0,0.0,0.0,0.1865
2075,0.0,0.0,0.0,0.0,0.0,0.0,0.1998
2077,0.0,0.0,0.0,0.0,0.0,0.0,0.2132
2079,0.0,0.0,0.0,0.0,0.0,0.0,0.2266
2081,0.0,0.0,0.0,0.0,0.0,0.0,0.2486
2083,0.0,0.0,0.0,0.0,0.0,0.0,0.2794
2085,0.0,0.0,0.0,0.0,0.0,0.0,0.3103
2086,0.0,0.0,0.0,0.0,0.0,0.0,0.3258
2088,0.0,0.0,0.0,0.0,0.0,0.0,0.3568
2090,0.0,0.0,0.0,0.0,0.0,0.0,0.3878
2092,0.0,0.0,0.0,0.0,0.0,0.0,0.419
2094,0.0,0.0,0.0,0.0,0.0,0.0,0.4502
2096,0.0,0.0,0.0,0.0,0.0,0.0,0.4814
2099,0.0,0.0,0.0,0.0,0.0,0.0,0.5285
2100,0.0,0.0,0.0,0.0,0.0,0.0,0.5442
2102,0.0,0.0,0.0,0.0,0.0,0.0,0.5744
2104,0.0,0.0,0.0,0.0,0.0,0.0,0.6048
2106,0.0,0.0,0.0,0.0,0.0,0.0,0.6353
2108,0.0,0.0,0.0,0.0,0.0,0.0,0.6659
2110,0.0,0.0,0.0,0.0,0.0,0.0,0.6967
2112,0.0,0.0,0.0,0.0,0.0,0.0,0.7276
2114,0.0,0.0,0.0,0.0,0.0,0.0,0.7587
2116,0.0,0.0,0.0,0.0,0.0,0.0,0.7891
2117,0.0,0.0,0.0,0.0,0.0,0.0,0.8056
2119,0.0,0.0,0.0,0.0,0.0,0.0,0.837
2121,0.0,0.0,0.0,0.0,0.0,0.0,0.8578
2123,0.0,0.0,0.0,0.0,0.0,0.0,0.8676
2125,0.0,0.0,0.0,0.0,0.0,0.0,0.8774
2127,0.0,0.0,0.0,0.0,0.0,0.0,0.8873
2129,0.0,0.0,0.0,0.0,0.0,0.0,0.8971
2131,0.0,0.0,0.0,0.0,0.0,0.0,0.907
2133,0.0,0.0,0.0,0.0,0.0,0.0,0.917
2135,0.0,0.0,0.0,0.0,0.0,0.0,0.9269
2136,0.0,0.0,0.0,0.0,0.0,0.0,0.9319
2138,0.0,0.0,0.0,0.0,0.0,0.0,0.9419
2140,0.0,0.0,0.0,0.0,0.0,0.0,0.9519
2142,0.0,0.0,0.0,0.0,0.0,0.0,0.9518
2144,0.0,0.0,0.0,0.0,0.0,0.0,0.9517
2146,0.0,0.0,0.0,0.0,0.0,0.0,0.9515
2148,0.0,0.0,0.0,0.0,0.0,0.0,0.9514
2150,0.0,0.0,0.0,0.0,0.0,0.0,0.9512
2151,0.0,0.0,0.0,0.0,0.0,0.0,0.9512
2153,0.0,0.0,0.0,0.0,0.0,0.0,0.951
2155,0.0,0.0,0.0,0.0,0.0,0.0,0.9509
2157,0.0,0.0,0.0,0.0,0.0,0.0,0.9507
2159,0.0,0.0,0.0,0.0,0.0,0.0,0.9505
2161,0.0,0.0,0.0,0.0,0.0,0.0,0.9526
2163,0.0,0.0,0.0,0.0,0.0,0.0,0.957
2165,0.0,0.0,0.0,0.0,0.0,0.0,0.9614
2166,0.0,0.0,0.0,0.0,0.0,0.0,0.9636
2168,0.0,0.0,0.0,0.0,0.0,0.0,0.968
2170,0.0,0.0,0.0,0.0,0.0,0.0,0.9724
2172,0.0,0.0,0.0,0.0,0.0,0.0,0.9769
2174,0.0,0.0,0.0,0.0,0.0,0.0,0.9813
2176,0.0,0.0,0.0,0.0,0.0,0.0,0.9857
2178,0.0,0.0,0.0,0.0,0.0,0.0,0.9902
2180,0.0,0.0,0.0,0.0,0.0,0.0,0.9947
2182,0.0,0.0,0.0,0.0,0.0,0.0,0.9952
2183,0.0,0.0,0.0,0.0,0.0,0.0,0.9955
2185,0.0,0.0,0.0,0.0,0.0,0.0,0.996
2187,0.0,0.0,0.0,0.0,0.0,0.0,0.9966
2189,0.0,0.0,0.0,0.0,0.0,0.0,0.9971
2191,0.0,0.0,0.0,0.0,0.0,0.0,0.9976
2193,0.0,0.0,0.0,0.0,0.0,0.0,0.9982
2195,0.0,0.0,0.0,0.0,0.0,0.0,0.9987
2197,0.0,0.0,0.0,0.0,0.0,0.0,0.9992
2199,0.0,0.0,0.0,0.0,0.0,0.0,0.9997
2201,0.0,0.0,0.0,0.0,0.0,0.0,0.9996
2203,0.0,0.0,0.0,0.0,0.0,0.0,0.9987
2205,0.0,0.0,0.0,0.0,0.0,0.0,0.9978
2207,0.0,0.0,0.0,0.0,0.0,0.0,0.997
2209,0.0,0.0,0.0,0.0,0.0,0.0,0.9961
2210,0.0,0.0,0.0,0.0,0.0,0.0,0.9956
2212,0.0,0.0,0.0,0.0,0.0,0.0,0.9948
2214,0.0,0.0,0.0,0.0,0.0,0.0,0.9939
2216,0.0,0.0,0.0,0.0,0.0,0.0,0.993
2218,0.0,0.0,0.0,0.0,0.0,0.0,0.9921
2220,0.0,0.0,0.0,0.0,0.0,0.0,0.9912
2222,0.0,0.0,0.0,0.0,0.0,0.0,0.9857
2223,0.0,0.0,0.0,0.0,0.0,0.0,0.9829
2226,0.0,0.0,0.0,0.0,0.0,0.0,0.9746
2227,0.0,0.0,0.0,0.0,0.0,0.0,0.9718
2229,0.0,0.0,0.0,0.0,0.0,0.0,0.9663
2231,0.0,0.0,0.0,0.0,0.0,0.0,0.9608
2233,0.0,0.0,0.0,0.0,0.0,0.0,0.9552
2235,0.0,0.0,0.0,0.0,0.0,0.0,0.9497
2237,0.0,0.0,0.0,0.0,0.0,0.0,0.9442
2239,0.0,0.0,0.0,0.0,0.0,0.0,0.9359
2241,0.0,0.0,0.0,0.0,0.0,0.0,0.9357
2242,0.0,0.0,0.0,0.0,0.0,0.0,0.9355
2244,0.0,0.0,0.0,0.0,0.0,0.0,0.9352
2246,0.0,0.0,0.0,0.0,0.0,0.0,0.9348
2248,0.0,0.0,0.0,0.0,0.0,0.0,0.9345
2250,0.0,0.0,0.0,0.0,0.0,0.0,0.9342
2252,0.0,0.0,0.0,0.0,0.0,0.0,0.9338
2254,0.0,0.0,0.0,0.0,0.0,0.0,0.9335
2256,0.0,0.0,0.0,0.0,0.0,0.0,0.9331
2258,0.0,0.0,0.0,0.0,0.0,0.0,0.9328
2259,0.0,0.0,0.0,0.0,0.0,0.0,0.9326
2261,0.0,0.0,0.0,0.0,0.0,0.0,0.9302
2263,0.0,0.0,0.0,0.0,0.0,0.0,0.9258
2265,0.0,0.0,0.0,0.0,0.0,0.0,0.9213
2267,0.0,0.0,0.0,0.0,0.0,0.0,0.9169
2269,0.0,0.0,0.0,0.0,0.0,0.0,0.9125
2271,0.0,0.0,0.0,0.0,0.0,0.0,0.9081
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.9037
2274,0.0,0.0,0.0,0.0,0.0,0.0,0.9015
2276,0.0,0.0,0.0,0.0,0.0,0.0,0.8971
2278,0.0,0.0,0.0,0.0,0.0,0.0,0.8927
2280,0.0,0.0,0.0,0.0,0.0,0.0,0.8884
2282,0.0,0.0,0.0,0.0,0.0,0.0,0.8744
2284,0.0,0.0,0.0,0.0,0.0,0.0,0.8603
2286,0.0,0.0,0.0,0.0,0.0,0.0,0.8462
2288,0.0,0.0,0.0,0.0,0.0,0.0,0.8322
2290,0.0,0.0,0.0,0.0,0.0,0.0,0.8182
2292,0.0,0.0,0.0,0.0,0.0,0.0,0.8043
2293,0.0,0.0,0.0,0.0,0.0,0.0,0.7973
2295,0.0,0.0,0.0,0.0,0.0,0.0,0.7834
2297,0.0,0.0,0.0,0.0,0.0,0.0,0.7695
2299,0.0,0.0,0.0,0.0,0.0,0.0,0.7557
2301,0.0,0.0,0.0,0.0,0.0,0.0,0.7523
2303,0.0,0.0,0.0,0.0,0.0,0.0,0.7598
2305,0.0,0.0,0.0,0.0,0.0,0.0,0.7673
2307,0.0,0.0,0.0,0.0,0.0,0.0,0.7748
2309,0.0,0.0,0.0,0.0,0.0,0.0,0.7822
2310,0.0,0.0,0.0,0.0,0.0,0.0,0.786
2312,0.0,0.0,0.0,0.0,0.0,0.0,0.7935
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.8009
2316,0.0,0.0,0.0,0.0,0.0,0.0,0.8084
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.8159
2320,0.0,0.0,0.0,0.0,0.0,0.0,0.8233
2322,0.0,0.0,0.0,0.0,0.0,0.0,0.8162
2323,0.0,0.0,0.0,0.0,0.0,0.0,0.8126
2325,0.0,0.0,0.0,0.0,0.0,0.0,0.8053
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.798
2329,0.0,0.0,0.0,0.0,0.0,0.0,0.7907
2331,0.0,0.0,0.0,0.0,0.0,0.0,0.7834
2333,0.0,0.0,0.0,0.0,0.0,0.0,0.7761
2335,0.0,0.0,0.0,0.0,0.0,0.0,0.7688
2337,0.0,0.0,0.0,0.0,0.0,0.0,0.7615
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.7542
2340,0.0,0.0,0.0,0.0,0.0,0.0,0.7505
2342,0.0,0.0,0.0,0.0,0.0,0.0,0.6955
2344,0.0,0.0,0.0,0.0,0.0,0.0,0.64
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.5845
2348,0.0,0.0,0.0,0.0,0.0,0.0,0.5288
2350,0.0,0.0,0.0,0.0,0.0,0.0,0.4732
2352,0.0,0.0,0.0,0.0,0.0,0.0,0.4175
2354,0.0,0.0,0.0,0.0,0.0,0.0,0.3618
2355,0.0,0.0,0.0,0.0,0.0,0.0,0.3339
2357,0.0,0.0,0.0,0.0,0.0,0.0,0.2781
2359,0.0,0.0,0.0,0.0,0.0,0.0,0.2223
2361,0.0,0.0,0.0,0.0,0.0,0.0,0.1856
2363,0.0,0.0,0.0,0.0,0.0,0.0,0.1692
2365,0.0,0.0,0.0,0.0,0.0,0.0,0.1526
2367,0.0,0.0,0.0,0.0,0.0,0.0,0.1361
2369,0.0,0.0,0.0,0.0,0.0,0.0,0.1195
2371,0.0,0.0,0.0,0.0,0.0,0.0,0.1028
2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0862
2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0778
2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0611
2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0443
2380,0.0,0.0,0.0,0.0,0.0,0.0,0.0274
2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0245
2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0218
2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0191
2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0137
2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0069
2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0058,0.0
10020,0.0,0.0,0.0,0.0,0.0,0.0073,0.0
10030,0.0,0.0,0.0,0.0,0.0,0.0081,0.0
10040,0.0,0.0,0.0,0.0,0.0,0.0088,0.0
10050,0.0,0.0,0.0,0.0,0.0,0.0096,0.0
10060,0.0,0.0,0.0,0.0,0.0,0.0104,0.0
10070,0.0,0.0,0.0,0.0,0.0,0.0112,0.0
10080,0.0,0.0,0.0,0.0,0.0,0.012,0.0
10090,0.0,0.0,0.0,0.0,0.0,0.0128,0.0
10100,0.0,0.0,0.0,0.0,0.0,0.0136,0.0
10120,0.0,0.0,0.0,0.0,0.0,0.0165,0.0
10130,0.0,0.0,0.0,0.0,0.0,0.0018,0.0
10140,0.0,0.0,0.0,0.0,0.0,0.0195,0.0
10150,0.0,0.0,0.0,0.0,0.0,0.021,0.0
10160,0.0,0.0,0.0,0.0,0.0,0.0226,0.0
10170,0.0,0.0,0.0,0.0,0.0,0.0241,0.0
10180,0.0,0.0,0.0,0.0,0.0,0.0256,0.0
10190,0.0,0.0,0.0,0.0,0.0,0.0272,0.0
10200,0.0,0.0,0.0,0.0,0.0,0.0288,0.0
10210,0.0,0.0,0.0,0.0,0.0,0.0334,0.0
10220,0.0,0.0,0.0,0.0,0.0,0.0381,0.0
10230,0.0,0.0,0.0,0.0,0.0,0.0428,0.0
10240,0.0,0.0,0.0,0.0,0.0,0.0476,0.0
10250,0.0,0.0,0.0,0.0,0.0,0.0524,0.0
10260,0.0,0.0,0.0,0.0,0.0,0.0572,0.0
10270,0.0,0.0,0.0,0.0,0.0,0.0621,0.0
10280,0.0,0.0,0.0,0.0,0.0,0.067,0.0
10290,0.0,0.0,0.0,0.0,0.0,0.0719,0.0
10300,0.0,0.0,0.0,0.0,0.0,0.0769,0.0
10310,0.0,0.0,0.0,0.0,0.0,0.1011,0.0
10330,0.0,0.0,0.0,0.0,0.0,0.1502,0.0
10340,0.0,0.0,0.0,0.0,0.0,0.1751,0.0
10350,0.0,0.0,0.0,0.0,0.0,0.2002,0.0
10360,0.0,0.0,0.0,0.0,0.0,0.2256,0.0
10370,0.0,0.0,0.0,0.0,0.0,0.2511,0.0
10380,0.0,0.0,0.0,0.0,0.0,0.2769,0.0
10390,0.0,0.0,0.0,0.0,0.0,0.3029,0.0
10400,0.0,0.0,0.0,0.0,0.0,0.3292,0.0
10410,0.0,0.0,0.0,0.0,0.0,0.3633,0.0
10420,0.0,0.0,0.0,0.0,0.0,0.3974,0.0
10430,0.0,0.0,0.0,0.0,0.0,0.4317,0.0
10440,0.0,0.0,0.0,0.0,0.0,0.4661,0.0
